index,tvname,uid,content,likeCount
65578,第26集,1819622539,青筋爆裂郭麒麟演的很真实,12
65579,第26集,1141906750834796,我哭了,0
65580,第26集,1612390101,遇到这样的就嫁了吧,98
65581,第26集,2214923767,吉吉国王死等,5
65582,第26集,2456969592,吐的好真实…,361
65583,第26集,2430909351,弄错了是右手.,0
65584,第26集,1363745352,你这一辈子有没有为别人拼过命,1
65585,第26集,2195682901,好家伙，果然是谦哥的儿子,1
65586,第26集,1836978634,我先哭为敬，你们随意,4
65587,第26集,1293967424,这一段实在太真实了,147
65588,第26集,2025173398,为了老婆豁出去了,0
65589,第26集,989969195739202,大爱大林子,1
65590,第26集,1360723020097329,谭儿到底去哪了,0
65591,第26集,1736016891,左手那个过分了啊,6
65592,第26集,2316097168,小郭的手长得真好看,6
65593,第26集,1596484046,我要看甜甜的爱情啊,66
65594,第26集,1029363441305690,喝这样都不忘了正事,19
65595,第26集,1420102324,雪花不飘我不飘,0
65596,第26集,1621896682,这个男人爱了爱了,252
65597,第26集,2382757502,感觉大林子以后是一个超级好的老公,1
65598,第26集,1667749913,都给我狠狠的哭,4
65599,第26集,1616906458,这吐的也太逼真了吧,15
65600,第26集,1705237261,我又相信爱情了,0
65601,第26集,1348103495,这跟我喝多了吐得一模一样，应该是真吐的,3
65602,第26集,1720371327,演得太好了,1
65603,第26集,1528157302,郭麒麟这段演的是又感动又帅,89
65604,第26集,2532218614,找胳膊上有伤的啊 认真看了吗,3
65605,第26集,1292471929670381,爱不会消失，爱只会更深沉,299
65606,第26集,1633086880,相公，不要再喝了??,4
65607,第26集,2420530040,这或许就是爱情本该有的样子吧！,10
65608,第26集,1246562285,心疼我家大林子了,0
65609,第26集,1638740588,死等,0
65610,第26集,2475275001,相公受委屈了,15
65611,第26集,1106984203982500,谁来救救宁毅啊,1
65612,第26集,1489991731,看得我两眼泪,0
65613,第26集,1635823075,张旭我为你也可以这样,5
65614,第26集,1782402692,爱大林子,0
65615,第26集,2510935874,瞬间好心疼宁毅,1
65616,第26集,2192864759,这么喝不得死啊,0
65617,第26集,1293426942,郭麒麟这段演的好真,153
65618,第26集,2142987091,王嘉文,0
65619,第26集,1684434719,真的好多集没唱歌了,4
65620,第26集,1462318793766585,我宁某人喝的是优愁啊,3
65621,第26集,1245346398,喝这么多，胃怎么受得了,0
65622,第26集,1389442934,口水从眼角流出来了,3
65623,第26集,1042149021848324,好家伙本来还想哭呢突然看见这俩货,64
65624,第26集,1819622539,郭麒麟演的很真实,304
65625,第26集,894373390812672,好心疼我们郭麒麟,8
65626,第26集,1666781598,宁毅真的爱惨了檀儿,15
65627,第26集,1550921553150592,是个爷们，这杯我敬你！,5
65628,第26集,1181847791,刘大彪：感觉吉吉国王他们会被忘记,4
65629,第26集,1259239815,你就不能请他们泡温泉吗,223
65630,第26集,2016718493,结果陈凡爱上了宁毅,569
65631,第26集,2308571780,这辈子有个这样的老公值了,0
65632,第26集,2443595883,我就是单纯的想喝酒,1
65633,第26集,2371689175,我也想找小玉回家了,0
65634,第26集,1767006190,这样的男人怎能不爱,8
65635,第26集,1803620601,我还死等呢,3
65636,第26集,1562052691,喜欢你,1
65637,第26集,2329432011,这段太真实了,0
65638,第26集,2347731053,宁毅演的好真实,3
65639,第26集,1311468276,那么伤感一画面，一切过来就想笑,78
65640,第26集,1715403589,看见他俩我乐了,5
65641,第26集,2245322339,抽烟喝酒烫头三大绝技,2
65642,第26集,1526270152156928,活着就好,0
65643,第26集,1524165483963136,我要圣公夫人,1
65644,第26集,2546277505,本来挺伤感的，到你们这咋就笑了,132
65645,第26集,1480610307,这两货成功把我眼泪给笑走了。,351
65646,第26集,2604003880,一看他俩，就算不说话，也想笑,163
65647,第26集,1391509519,看到这两个都喜庆,13
65648,第26集,1490096224,鲍统领死老惨了得,1
65649,第26集,1329951055816021,每次他俩一出来我就想笑,489
65650,第26集,1571703976,死等这两位都要等死了,2
65651,第26集,1774774582,这俩货要笑死我了,5
65652,第26集,2411097086,最喜欢这两个人,5
65653,第26集,1250361080,这剧节奏真好,0
65654,第26集,1642814656,等死 我不来 你们不许走,1
65655,第26集,1372406782,哭着哭着笑了、,18
65656,第26集,1469493789,带着泪笑出鹅鹅鹅,8
65657,第26集,1187377562,天荒地老,0
65658,第26集,1515815866217664,表白的都黄就很牛逼,2
65659,第26集,1799510688,死等,501
65660,第26集,877652009296360,看到他俩我不自觉地笑了,1
65661,第26集,1716029705,刚要落泪又给憋回去了,36
65662,第26集,1357605758,一会儿哭一会儿笑,1167
65663,第26集,605418325805062,快来救救孩子们吧！,10
65664,第26集,1217460925,两个活宝,0
65665,第26集,1343778434594009,这俩家伙还真死等,1
65666,第26集,1718223736,老耿的地图是知道的,41
65667,第26集,1492243609296064,你们就死等叭哈哈啊哈,0
65668,第26集,1483791684,这转折太快了点,6
65669,第26集,1390194257,气氛分水岭,2
65670,第26集,1680633043,反过来就是等死吧 ??,0
65671,第26集,1635106675,死等=等死????,4
65672,第26集,2254589454,等死吧就你俩,1
65673,第26集,1386786407,死等，等死,0
65674,第26集,1279831789,等死二人组,5
65675,第26集,1613720293,好演技两父子,0
65676,第26集,1820829171,哭着哭着哭笑了,1
65677,第26集,2389503172,不是被老耿坑过了吗？,0
65678,第26集,1606028357,李京柯,0
65679,第26集,1725750988,这爷俩一路被老耿坑了多少回？,2
65680,第26集,2421565997,醉了好难受啊,3
65681,第26集,1592076562,吉吉国王绝对死等,0
65682,第26集,1519643677,笑死我了,0
65683,第26集,1740598890,这情绪转变太快，我有点儿没刹住,0
65684,第26集,1551294933,大林子我真的忍不住泪目了,0
65685,第26集,1380412846,即使喝到吐，依然不忘寻娘子,2
65686,第26集,2000083890,本来还可以检点吃的，死等就没吃的了,14
65687,第26集,1416878325,朱睿琳我喜欢你,0
65688,第26集,1752432605,这父子俩就是来搞笑的,0
65689,第26集,1528157302,郭麒麟这是演的还是真喝了，喝了酒念不了台词吧，演的？那也太好了,16
65690,第26集,1199058397,死等,1
65691,第26集,1182934882,死等倒过来念才对,3
65692,第26集,2449859239,刚想哭 看到这俩人 啊啊啊 天呀,7
65693,第26集,1308280833,这段有完没完了，,14
65694,第26集,1490797439,你们白转一圈都是老耿的地图哈哈哈,1
65695,第26集,2443640135,小宇爱唐果果,0
65696,第26集,1141906750834796,心疼宁毅,1
65697,第26集,1504497790,肯定说了不该说的,8
65698,第26集,2478779552,要唱歌了,8
65699,第26集,1442643290,贵客光临,4
65700,第26集,1715045410,大林演技真好,0
65701,第26集,2345983698,陈凡真的很够兄弟,8
65702,第26集,2454458331,我们还在等你,0
65703,第26集,2310597138,"卧槽,我忘了",0
65704,第26集,2321004893,重点来了,2
65705,第26集,1621458113,开始背诗了,134
65706,第26集,1735661163,全部剧的笑点都在这两人身上,4
65707,第26集,1381474580,段誉比较快,11
65708,第26集,1077701714,演技不错,0
65709,第26集,1152105324,大家都喝     檀儿没在   一起找找    一起喝,5
65710,第26集,851641955794146,科师的,0
65711,第26集,924866316339006,了了两清,0
65712,第26集,1389663482807606,应该是楼家抓去了,11
65713,第26集,1390129398,66666,0
65714,第26集,1333082364,起风了！起风了！,8
65715,第26集,1214774422,张若昀适合这个角色,4
65716,第26集,724359257789636,我终于找到了。??,2
65717,第26集,1804659462,怎么没词来首,0
65718,第26集,1526080334737216,你了了，但是你的，军营死了,0
65719,第26集,1341325650,起风了，你没了！,1
65720,第26集,2369817410,鲍统领，，你那菜还吃吗？,1
65721,第26集,1636378806,哈哈，出现了,5
65722,第26集,1390266623734575,徐睿 他找到媳妇了,172
65723,第26集,1571599767,可算找到这个贼寇了，弄死他,16
65724,第26集,41367453,台风登陆了,3
65725,第26集,2319714782,你完了,11
65726,第26集,1701916542,弄他！,1
65727,第26集,1471003767,来了,1
65728,第26集,1804368531,我靠，找到了,1759
65729,第26集,2309739736,圣公还没喝呢,1
65730,第26集,1471713194,你我的账了不了了！,16
65731,第26集,2251066577,这酒没白喝,17
65732,第26集,2368123727,石宝？那不是将军吗,0
65733,第26集,2152531139,嘿 让我找到了,1
65734,第26集,1236110738,这酒 没白喝,146
65735,第26集,5206150,没白喝，终于找到了,75
65736,第26集,1466218437,找到了！弄死他 ！,18
65737,第26集,363571938601230,好家伙没白喝！,0
65738,第26集,894373390812672,真的找到了吗？,4
65739,第26集,739262660085495,确认过眼神你就是我要找的人,15
65740,第26集,2491408489,找到了你了,0
65741,第26集,1360971020894500,今天,0
65742,第26集,1090649318,我都快哭了,7
65743,第26集,2251066577,这酒没白喝,188
65744,第26集,2430240162,你完了完了,16
65745,第26集,1635858034,终于找到了，酒没有白喝,121
65746,第26集,1666781598,真的是他,6
65747,第26集,1407073374,55555这一笑，我要哭死了,0
65748,第26集,2301938433,突然就想说：NB,0
65749,第26集,1604693983,看到了大林子的双眼皮,4
65750,第26集,2511745160,起风了。该死了,2
65751,第26集,1526729051,好重的腮红,0
65752,第26集,2607679307,没白喝,0
65753,第26集,1449464486,终于找到了,4
65754,第26集,1630541750,这段演的好,3
65755,第26集,2603625913,终于找到了,6
65756,第26集,1606207446,这酒没白喝,2
65757,第26集,1546382269,起风了起风了,635
65758,第26集,2344303444,叮  您的人屠模式上线了,13
65759,第26集,2155146859,我记住你了，等死吧,11
65760,第26集,1372986191907807,这人到现在都没喝到？,0
65761,第26集,1407073374,楼大少爷，不用背锅了？,0
65762,第26集,2000292743,我记住你了，别想跑,6
65763,第26集,1670704720,好吓人的眼神,3
65764,第26集,428159354813643,太酷了郭麒麟,1
65765,第26集,1482723510,早跟他喝不就得了,0
65766,第26集,1240283462,给你想好埋在哪里了,0
65767,第26集,669109503132514,大林演得太好了,0
65768,第26集,1214740450,好喜欢着腮红,0
65769,第26集,1183160336,起风了,1
65770,第26集,1663810567,血手人屠已上线,3
65771,第26集,1266955828,起风了,0
65772,第26集,1836135019,扮猪吃老虎,6
65773,第26集,871942890611514,起风了,1
65774,第26集,1141906750834796,郭麒麟演技可以啊,0
65775,第26集,1595140621,郭麒麟郭麒麟郭麒麟,1
65776,第26集,1518513076308160,酒醒了，那宣威营就覆灭吧。,4
65777,第26集,1661472110,郭麒麟宁毅,0
65778,第26集,2313998406,快来救我,1
65779,第26集,2500792372,郭麒麟越来越帅了,6
65780,第26集,1266955828,这段演技不错,0
65781,第26集,1295653359,喝醉了还不忘找人，我哭了,1
65782,第26集,2500792372,只有我感觉郭麒麟变帅了吗,2
65783,第26集,2121925803,感觉84,0
65784,第26集,1443070998481613,就怕喝断片啊,0
65785,第26集,1758581074,郭麒麟太帅了,5
65786,第26集,1595140621,郭麒麟郭麒麟郭麒麟,0
65787,第26集,2347913157,大林好帅,0
65788,第26集,1350014004,起风了,0
65789,第26集,1816502762,郭麒麟帅了,1
65790,第26集,1393957896,郭麒麟郭麒麟郭麒麟郭麒麟你太牛了??,1
65791,第26集,1595140621,下集见！,0
65792,第26集,2475336195,郭麒麟演的真好，很自然很到位，希望你能看见我们的赞许啊,0
65793,第26集,1141906750834796,郭麒麟下集见,0
65794,第26集,2500792372,郭麒麟,1
65795,第26集,1626684531,郭麒麟好帅,1
65796,第26集,2276344040,起飞了！下集见！好剧必追！,0
65797,第26集,1507991393,郭麒麟宁毅,0
65798,第26集,1498117488,郭麒麟,0
65799,第26集,1752965220,郭麒麟绝了绝了,1
65800,第26集,2127950839,郭麒麟宁毅,0
65801,第26集,1830210951,郭麒麟演的真好,3
65802,第26集,1498117488,郭麒麟郭麒麟,1
65803,第26集,2276344040,起风了！下集见！好剧必追！,0
65804,第26集,1711885308,郭麒麟真不错,0
65805,第26集,1752965220,郭麒麟演的真好,2
65806,第26集,1626684531,郭麒麟演技太好了,2
65807,第26集,1498117488,宁毅郭麒麟,0
65808,第26集,1523107485,功夫不负有心人 终于找到了,1
65809,第26集,1764936656,郭麒麟演的好,1
65810,第26集,1607450552,郭麒麟,0
65811,第26集,1630541750,好听,0
65812,第26集,1661472110,郭麒麟宁毅,0
65813,第26集,2321444378,郭麒麟演技牛的,1
65814,第26集,2378360629,下集见,0
65815,第26集,1752965220,郭麒麟郭麒麟郭麒麟,0
65816,第26集,1498117488,郭麒麟演太好了,2
65817,第26集,1507991393,郭麒麟,0
65818,第26集,1518513076308160,宁毅啊啊啊啊啊啊啊,0
65819,第26集,1661472110,郭麒麟郭麒麟,0
65820,第26集,1295653359,郭麒麟,0
65821,第26集,1280141230,郭麒麟演的真好,3
65822,第26集,1498117488,郭麒麟宁毅,0
65823,第26集,1670310640,郭麒麟真的好,0
65824,第26集,1595140621,一口酥冲鸭。,0
65825,第26集,1661472110,郭麒麟郭麒麟,0
65826,第26集,2491160993,郭麒麟郭麒麟郭麒麟,0
65827,第26集,2127950839,郭麒麟宁毅冲冲冲,0
65828,第26集,1498117488,郭麒麟宁毅,0
65829,第26集,1670310640,郭麒麟宁毅,0
65830,第26集,1752965220,郭麒麟郭麒麟郭麒麟郭麒麟,0
65831,第26集,2378360629,感动我了,0
65832,第26集,1626684531,郭麒麟郭麒麟郭麒麟,0
65833,第26集,1498117488,郭麒麟宁毅,0
65834,第26集,1595140621,冲鸭。,0
65835,第26集,1752965220,郭麒麟郭麒麟郭麒麟,0
65836,第26集,1711885308,宁毅宁毅郭麒麟,0
65837,第26集,1661472110,郭麒麟演技好,0
65838,第26集,1393957896,宁毅宁毅宁毅宁毅宁毅宁毅,0
65839,第26集,1595140621,冲啦,0
65840,第26集,1498117488,郭麒麟宁毅,0
65841,第26集,1661472110,郭麒麟郭麒麟,0
65842,第26集,1670310640,郭麒麟宁毅,0
65843,第26集,1698258072,郭麒麟宁毅,0
65844,第26集,1661472110,郭麒麟加油,0
65845,第26集,1752965220,郭麒麟郭麒麟郭麒麟,0
65846,第26集,1250882129,郭麒麟，演技炸裂了,3
65847,第26集,1510241434871936,郭麒麟演技大爆发,3
65848,第26集,1630541750,真好听,0
65849,第26集,1698258072,郭麒麟宁毅,0
65850,第26集,1752965220,郭麒麟真是个宝藏,0
65851,第26集,1661472110,郭麒麟宁毅,0
65852,第26集,1498117488,郭麒麟郭麒麟,1
65853,第26集,1752965220,郭麒麟宁毅,0
65854,第26集,1670310640,郭麒麟宁毅,0
65855,第26集,1141906750834796,郭麒麟宁毅,0
65856,第26集,1141906750834796,这集精彩,1
65857,第26集,1626684531,郭麒麟演技炸裂,1
65858,第26集,1752965220,郭麒麟绝了,1
65859,第26集,1670310640,郭麒麟宁毅,0
65860,第26集,1507991393,郭麒麟,0
65861,第26集,2127950839,郭麒麟宁毅,0
65862,第26集,1295653359,郭麒麟,0
65863,第26集,1661472110,郭麒麟加油,0
65864,第26集,1626684531,郭麒麟演技太好了,3
65865,第26集,1141906750834796,郭麒麟下集见,0
65866,第26集,1607450552,郭麒麟,0
65867,第26集,2127950839,郭麒麟宁毅冲冲冲,1
65868,第26集,1752965220,郭麒麟太棒啦,1
65869,第26集,1626684531,郭麒麟郭麒麟郭麒麟郭麒麟,0
65870,第26集,1280141230,郭麒麟嗷,0
65871,第26集,1607450552,郭麒麟,0
65872,第26集,1670310640,郭麒麟宁毅,0
65873,第26集,1507991393,郭麒麟,0
65874,第26集,1670310640,郭麒麟宁毅,0
65875,第26集,1752965220,郭麒麟郭麒麟郭麒麟,0
